"","GEOID","NAME","label","estimate","measure_type"
"3168","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",198.704,"total_private"
"3169","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",59.878,"total_private"
"3170","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!College, undergraduate",618.709,"total_private"
"3171","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Graduate, professional school",192.574,"total_private"
"3172","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school",811.8,"total_private"
"3173","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",499.176,"total_private"
"3174","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",307.648,"total_private"
"3175","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years",NA,"total_private"
"3176","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",211.47,"total_private"
"3177","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years",NA,"total_private"
"3178","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",236.857,"total_private"
"3179","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years",NA,"total_private"
"3180","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",236.586,"total_private"
"3181","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 15 to 17",NA,"total_private"
"3182","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 15 to 17!!15 to 17 year olds enrolled in school",34.89,"total_private"
"3183","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years",NA,"total_private"
"3184","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years!!18 and 19 year olds enrolled in school",88.83,"total_private"
"3185","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years",NA,"total_private"
"3186","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years!!20 to 24 year olds enrolled in school",322.837,"total_private"
"3187","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years",NA,"total_private"
"3188","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years!!25 to 34 year olds enrolled in school",279.39,"total_private"
"3189","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 35 years and over",NA,"total_private"
"3190","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 35 years and over!!35 years and over enrolled in school",123.015,"total_private"
"3191","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years",NA,"total_private"
"3192","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Enrolled in college or graduate school",405,"total_private"
"3193","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years",NA,"total_private"
"3194","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years!!Enrolled in college or graduate school",223.8,"total_private"
"3195","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years",NA,"total_private"
"3196","4816620","Del Valle Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",181.2,"total_private"
"3197","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school",2059.722,"total_private"
"3198","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Nursery school, preschool",615.93,"total_private"
"3199","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",1073.024,"total_private"
"3200","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",74.88,"total_private"
"3201","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",309.408,"total_private"
"3202","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",347.526,"total_private"
"3203","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",343.8,"total_private"
"3204","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!College, undergraduate",219.52,"total_private"
"3205","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Graduate, professional school",154.846,"total_private"
"3206","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school",375.648,"total_private"
"3207","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",200.925,"total_private"
"3208","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",174.264,"total_private"
"3209","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years",NA,"total_private"
"3210","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",538.707,"total_private"
"3211","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years",NA,"total_private"
"3212","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",396.489,"total_private"
"3213","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years",NA,"total_private"
"3214","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",414.387,"total_private"
"3215","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 15 to 17",NA,"total_private"
"3216","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 15 to 17!!15 to 17 year olds enrolled in school",259.78,"total_private"
"3217","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years",NA,"total_private"
"3218","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years!!18 and 19 year olds enrolled in school",126.048,"total_private"
"3219","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years",NA,"total_private"
"3220","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years!!20 to 24 year olds enrolled in school",120.132,"total_private"
"3221","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years",NA,"total_private"
"3222","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years!!25 to 34 year olds enrolled in school",56.055,"total_private"
"3223","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 35 years and over",NA,"total_private"
"3224","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 35 years and over!!35 years and over enrolled in school",153.088,"total_private"
"3225","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years",NA,"total_private"
"3226","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Enrolled in college or graduate school",166.16,"total_private"
"3227","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years",NA,"total_private"
"3228","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years!!Enrolled in college or graduate school",112.161,"total_private"
"3229","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years",NA,"total_private"
"3230","4817760","Eanes Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",53.851,"total_private"
"3231","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school",632.88,"total_private"
"3232","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Nursery school, preschool",102.982,"total_private"
"3233","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",286.883,"total_private"
"3234","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",0,"total_private"
"3235","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",53.363,"total_private"
"3236","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",63.492,"total_private"
"3237","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",169.12,"total_private"
"3238","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!College, undergraduate",227.199,"total_private"
"3239","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Graduate, professional school",14.076,"total_private"
"3240","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school",241.11,"total_private"
"3241","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",149.145,"total_private"
"3242","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",91.866,"total_private"
"3243","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years",NA,"total_private"
"3244","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",102.982,"total_private"
"3245","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years",NA,"total_private"
"3246","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",52.326,"total_private"
"3247","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years",NA,"total_private"
"3248","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",63.459,"total_private"
"3249","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 15 to 17",NA,"total_private"
"3250","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 15 to 17!!15 to 17 year olds enrolled in school",88.296,"total_private"
"3251","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years",NA,"total_private"
"3252","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years!!18 and 19 year olds enrolled in school",80.96,"total_private"
"3253","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years",NA,"total_private"
"3254","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years!!20 to 24 year olds enrolled in school",112.104,"total_private"
"3255","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years",NA,"total_private"
"3256","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years!!25 to 34 year olds enrolled in school",17.051,"total_private"
"3257","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 35 years and over",NA,"total_private"
"3258","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 35 years and over!!35 years and over enrolled in school",112.098,"total_private"
"3259","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years",NA,"total_private"
"3260","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Enrolled in college or graduate school",111.848,"total_private"
"3261","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years",NA,"total_private"
"3262","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years!!Enrolled in college or graduate school",112.03,"total_private"
"3263","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years",NA,"total_private"
"3264","4818360","Elgin Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",0,"total_private"
"3265","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school",93.195,"total_private"
"3266","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Nursery school, preschool",0,"total_private"
"3267","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",67.68,"total_private"
"3268","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",0,"total_private"
"3269","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",30.06,"total_private"
"3270","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",22.092,"total_private"
"3271","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",15.921,"total_private"
"3272","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!College, undergraduate",15.048,"total_private"
"3273","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Graduate, professional school",9.996,"total_private"
"3274","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school",24.948,"total_private"
"3275","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",9.99,"total_private"
"3276","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",14.985,"total_private"
"3277","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years",NA,"total_private"
"3278","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",0,"total_private"
"3279","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years",NA,"total_private"
"3280","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",30,"total_private"
"3281","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years",NA,"total_private"
"3282","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",22.008,"total_private"
"3283","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 15 to 17",NA,"total_private"
"3284","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 15 to 17!!15 to 17 year olds enrolled in school",16.032,"total_private"
"3285","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years",NA,"total_private"
"3286","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years!!18 and 19 year olds enrolled in school",0,"total_private"
"3287","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years",NA,"total_private"
"3288","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years!!20 to 24 year olds enrolled in school",0,"total_private"
"3289","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years",NA,"total_private"
"3290","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years!!25 to 34 year olds enrolled in school",15.015,"total_private"
"3291","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 35 years and over",NA,"total_private"
"3292","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 35 years and over!!35 years and over enrolled in school",9.996,"total_private"
"3293","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years",NA,"total_private"
"3294","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Enrolled in college or graduate school",0,"total_private"
"3295","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years",NA,"total_private"
"3296","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years!!Enrolled in college or graduate school",0,"total_private"
"3297","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years",NA,"total_private"
"3298","4819320","Florence Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",0,"total_private"
"3299","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school",3615.232,"total_private"
"3300","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Nursery school, preschool",437.472,"total_private"
"3301","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",1365.6,"total_private"
"3302","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",58.898,"total_private"
"3303","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",440.73,"total_private"
"3304","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",468.981,"total_private"
"3305","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",398.912,"total_private"
"3306","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!College, undergraduate",1624.493,"total_private"
"3307","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Graduate, professional school",175.84,"total_private"
"3308","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school",1801.184,"total_private"
"3309","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",663.117,"total_private"
"3310","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",1135.855,"total_private"
"3311","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years",NA,"total_private"
"3312","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",412.124,"total_private"
"3313","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years",NA,"total_private"
"3314","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",513.264,"total_private"
"3315","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years",NA,"total_private"
"3316","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",515.088,"total_private"
"3317","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 15 to 17",NA,"total_private"
"3318","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 15 to 17!!15 to 17 year olds enrolled in school",352.56,"total_private"
"3319","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years",NA,"total_private"
"3320","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years!!18 and 19 year olds enrolled in school",683.436,"total_private"
"3321","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years",NA,"total_private"
"3322","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years!!20 to 24 year olds enrolled in school",814.908,"total_private"
"3323","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years",NA,"total_private"
"3324","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years!!25 to 34 year olds enrolled in school",106.144,"total_private"
"3325","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 35 years and over",NA,"total_private"
"3326","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 35 years and over!!35 years and over enrolled in school",210.152,"total_private"
"3327","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years",NA,"total_private"
"3328","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Enrolled in college or graduate school",1483.82,"total_private"
"3329","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years",NA,"total_private"
"3330","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years!!Enrolled in college or graduate school",564.532,"total_private"
"3331","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years",NA,"total_private"
"3332","4820600","Georgetown Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",919.206,"total_private"
"3333","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school",29,"total_private"
"3334","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Nursery school, preschool",15.998,"total_private"
"3335","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",7.03,"total_private"
"3336","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",0,"total_private"
"3337","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",4.017,"total_private"
"3338","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",3.002,"total_private"
"3339","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",0,"total_private"
"3340","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!College, undergraduate",2.016,"total_private"
"3341","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Graduate, professional school",4,"total_private"
"3342","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school",5.98,"total_private"
"3343","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",0,"total_private"
"3344","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",6,"total_private"
"3345","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years",NA,"total_private"
"3346","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years!!3 to 4 year olds enrolled in school",4,"total_private"
"3347","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years",NA,"total_private"
"3348","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 5 to 9 years!!5 to 9 year olds enrolled in school",16.02,"total_private"
"3349","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years",NA,"total_private"
"3350","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 10 to 14 years!!10 to 14 year olds enrolled in school",2.997,"total_private"
"3351","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 15 to 17",NA,"total_private"
"3352","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 15 to 17!!15 to 17 year olds enrolled in school",0,"total_private"
"3353","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years",NA,"total_private"
"3354","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 19 years!!18 and 19 year olds enrolled in school",0,"total_private"
"3355","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years",NA,"total_private"
"3356","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 20 to 24 years!!20 to 24 year olds enrolled in school",0,"total_private"
"3357","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years",NA,"total_private"
"3358","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 25 to 34 years!!25 to 34 year olds enrolled in school",0,"total_private"
"3359","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 35 years and over",NA,"total_private"
"3360","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 35 years and over!!35 years and over enrolled in school",6,"total_private"
"3361","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years",NA,"total_private"
"3362","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Enrolled in college or graduate school",0,"total_private"
"3363","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years",NA,"total_private"
"3364","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Males 18 to 24 years!!Enrolled in college or graduate school",0,"total_private"
"3365","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years",NA,"total_private"
"3366","4821590","Granger Independent School District, Texas","Estimate!!Total!!Population 18 to 24 years!!Females 18 to 24 years!!Enrolled in college or graduate school",0,"total_private"
"3367","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school",1666.548,"total_private"
"3368","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Nursery school, preschool",475,"total_private"
"3369","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade",503.744,"total_private"
"3370","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Kindergarten",17.01,"total_private"
"3371","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 1 to grade 4",221.988,"total_private"
"3372","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!Elementary: grade 5 to grade 8",127.575,"total_private"
"3373","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Kindergarten to 12th grade!!High school: grade 9 to grade 12",141.118,"total_private"
"3374","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!College, undergraduate",503.037,"total_private"
"3375","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 years and over enrolled in school!!Graduate, professional school",177,"total_private"
"3376","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school",680.225,"total_private"
"3377","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Males enrolled in college or graduate school",241.732,"total_private"
"3378","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population enrolled in college or graduate school!!Females enrolled in college or graduate school",438.411,"total_private"
"3379","4824100","Hutto Independent School District, Texas","Estimate!!Total!!Population 3 to 4 years",NA,"total_private"
