,vertex,kappa,date
1780,78721,0.2480763779091724,2018-05-30
1781,78721,0.2465859334179294,2018-05-31
1782,78721,0.2116156439764011,2018-06-01
1783,78722,0.2469193144351736,2018-01-01
1784,78722,0.3039232193198238,2018-01-02
1785,78722,0.3192499990214888,2018-01-03
1786,78722,0.3511567853985459,2018-01-04
1787,78722,0.3457429604121941,2018-01-05
1788,78722,0.2963347224141355,2018-01-06
1789,78722,0.3099912838251459,2018-01-07
1790,78722,0.3084690362939425,2018-01-08
1791,78722,0.3032879033229951,2018-01-09
1792,78722,0.305426825715471,2018-01-10
1793,78722,0.2844159168277926,2018-01-11
1794,78722,0.3104660341468147,2018-01-12
1795,78722,0.1822223815882558,2018-01-13
1796,78722,0.2450994476614165,2018-01-14
1797,78722,0.1322683901319773,2018-01-15
1798,78722,0.1289300329128285,2018-01-16
1799,78722,0.1344101762996364,2018-01-17
1800,78722,0.163209116197902,2018-01-18
1801,78722,0.1593575623858307,2018-01-19
1802,78722,0.1821317595373091,2018-01-20
1803,78722,0.2593375796205749,2018-01-21
1804,78722,0.2632104726844697,2018-01-22
1805,78722,0.2537544085933624,2018-01-23
1806,78722,0.2582509787421109,2018-01-24
1807,78722,0.2810935944610392,2018-01-25
1808,78722,0.299851271014937,2018-01-26
1809,78722,0.2385811870924403,2018-01-27
1810,78722,0.237352916522201,2018-01-28
1811,78722,0.2310375623805833,2018-01-29
1812,78722,0.2323599732811041,2018-01-30
1813,78722,0.2372455163040029,2018-01-31
1814,78722,0.2256749394660308,2018-02-01
1815,78722,0.247819538916176,2018-02-02
1816,78722,0.2480986800247474,2018-02-03
1817,78722,0.2442786011286576,2018-02-04
1818,78722,0.2419007487727129,2018-02-05
1819,78722,0.2413884080342062,2018-02-06
1820,78722,0.2395334480835579,2018-02-07
1821,78722,0.277665125048612,2018-02-08
1822,78722,0.2648085033697352,2018-02-09
1823,78722,0.2576024790916069,2018-02-10
1824,78722,0.2489054258655209,2018-02-11
1825,78722,0.2557478047039527,2018-02-12
1826,78722,0.2542993062134943,2018-02-13
1827,78722,0.2413816432618439,2018-02-14
1828,78722,0.234033628598924,2018-02-15
1829,78722,0.2209777050112686,2018-02-16
1830,78722,0.2566648528227191,2018-02-17
1831,78722,0.2606663247893062,2018-02-18
1832,78722,0.2584294501260269,2018-02-19
1833,78722,0.2628175836245373,2018-02-20
1834,78722,0.2612790380576482,2018-02-21
1835,78722,0.2758032968060067,2018-02-22
1836,78722,0.2943163052504241,2018-02-23
1837,78722,0.2724185405698608,2018-02-24
1838,78722,0.2267063029692571,2018-02-25
1839,78722,0.2598378446371754,2018-02-26
1840,78722,0.2591905511208088,2018-02-27
1841,78722,0.2610139293279591,2018-02-28
1843,78722,0.2859945237800331,2018-03-01
1844,78722,0.289269057817361,2018-03-02
1845,78722,0.2816874105435611,2018-03-03
1846,78722,0.2827950652072178,2018-03-04
1847,78722,0.2785165230660558,2018-03-05
1848,78722,0.3184995547535493,2018-03-06
1849,78722,0.3124631703859032,2018-03-07
1850,78722,0.3671965756417026,2018-03-08
1851,78722,0.6670658008253284,2018-03-09
1852,78722,0.6620271053722168,2018-03-10
1853,78722,0.7055821835286693,2018-03-11
1854,78722,0.9571081071282068,2018-03-12
1855,78722,0.3833194830527944,2018-03-13
1856,78722,0.3445925645877626,2018-03-14
1857,78722,0.3143413156255338,2018-03-15
1858,78722,0.0900012194865727,2018-03-16
1859,78722,0.0906877384167869,2018-03-17
1860,78722,0.0879783615768276,2018-03-18
1861,78722,0.0824163629021717,2018-03-19
1862,78722,0.078804817658112,2018-03-20
1863,78722,0.0803143361287027,2018-03-21
1864,78722,0.0866086818777209,2018-03-22
1865,78722,0.0840240729931068,2018-03-23
1866,78722,0.0780897771057989,2018-03-24
1867,78722,0.0768047075611012,2018-03-25
1868,78722,0.0686067264168587,2018-03-26
1869,78722,0.0656220623090363,2018-03-27
1870,78722,0.0687713728160472,2018-03-28
1871,78722,0.1069541775079813,2018-03-29
1872,78722,0.0648130505301231,2018-03-30
1873,78722,0.0631672818972492,2018-03-31
1874,78722,0.065647468400637,2018-04-01
1875,78722,0.0637339727044118,2018-04-02
1876,78722,0.0707692282568377,2018-04-03
1877,78722,0.0875897203861699,2018-04-04
1878,78722,0.0809201725692912,2018-04-05
1879,78722,0.0580010954497126,2018-04-06
1880,78722,0.0557895446020722,2018-04-07
1881,78722,0.0659266388423427,2018-04-08
1882,78722,0.0649586156500097,2018-04-09
1883,78722,0.0765372366880494,2018-04-10
1884,78722,0.08874932209363,2018-04-11
1885,78722,0.073618029341869,2018-04-12
1886,78722,0.0648066022770313,2018-04-13
1887,78722,0.0579232659700392,2018-04-14
1888,78722,0.0580789869485773,2018-04-15
1889,78722,0.0570494278720353,2018-04-16
1890,78722,0.0616554536115786,2018-04-17
1891,78722,0.0483334819818314,2018-04-18
1892,78722,0.0598417529243224,2018-04-19
1893,78722,0.0571409833003393,2018-04-20
1894,78722,0.054794051658107,2018-04-21
1895,78722,0.0557612631043434,2018-04-22
1896,78722,0.0574544300124037,2018-04-23
1897,78722,0.0604029565097467,2018-04-24
1898,78722,0.0780822245936051,2018-04-25
1899,78722,0.0788709038842157,2018-04-26
1900,78722,0.0663194159230529,2018-04-27
1901,78722,0.0717816425594064,2018-04-28
1902,78722,0.0720179897989488,2018-04-29
1903,78722,0.067087185160949,2018-04-30
1904,78722,0.0745914263459277,2018-05-01
1905,78722,0.0925609486277759,2018-05-02
1906,78722,0.1002737972825689,2018-05-03
1907,78722,0.1064072246050963,2018-05-04
1908,78722,0.1076136123219916,2018-05-05
1909,78722,0.1128812870854141,2018-05-06
1910,78722,0.1073335940321885,2018-05-07
1911,78722,0.0868942130117411,2018-05-08
1912,78722,0.0878471297327828,2018-05-09
1913,78722,0.1419628131938494,2018-05-10
1914,78722,0.146104752067971,2018-05-11
1915,78722,0.1367053236490936,2018-05-12
1916,78722,0.1638772078777048,2018-05-13
1917,78722,0.1547911720180111,2018-05-14
1918,78722,0.1289948775761178,2018-05-15
1919,78722,0.1320430785543,2018-05-16
1920,78722,0.1727501926100739,2018-05-17
1921,78722,0.2394442022796006,2018-05-18
1922,78722,0.2196724106753435,2018-05-19
1923,78722,0.2121982176749981,2018-05-20
1924,78722,0.230774439514254,2018-05-21
1925,78722,0.2337386506551373,2018-05-22
1926,78722,0.1915931780342811,2018-05-23
1927,78722,0.1258401539780709,2018-05-25
1928,78722,0.1509605032180403,2018-05-26
1929,78722,0.1300758518232782,2018-05-27
1930,78722,0.1418985614283086,2018-05-28
1931,78722,0.1254760756278547,2018-05-29
1932,78722,0.1205575896556499,2018-05-30
1933,78722,0.1151643504125858,2018-05-31
1934,78722,0.1615455651083658,2018-06-01
1935,78723,0.3438112644678868,2018-01-01
1936,78723,0.3978845897648044,2018-01-02
1937,78723,0.4047286365824532,2018-01-03
1938,78723,0.3988425863870046,2018-01-04
1939,78723,0.418472668680275,2018-01-05
1940,78723,0.3701588285776382,2018-01-06
1941,78723,0.3826583843311922,2018-01-07
1942,78723,0.3759937179199955,2018-01-08
1943,78723,0.3814682098370458,2018-01-09
1944,78723,0.3772190158520609,2018-01-10
1945,78723,0.3618036451351474,2018-01-11
1946,78723,0.357420220713705,2018-01-12
1947,78723,0.3839877269221537,2018-01-13
1948,78723,0.6074158264193273,2018-01-14
1949,78723,0.4074462020279605,2018-01-15
1950,78723,0.3945265106791585,2018-01-16
1951,78723,0.376719749316408,2018-01-17
1952,78723,0.3861734591807338,2018-01-18
1953,78723,0.4102020444423866,2018-01-19
1954,78723,0.3641364418601102,2018-01-20
1955,78723,0.3608307218983557,2018-01-21
1956,78723,0.3752393777434839,2018-01-22
1957,78723,0.3607022276209372,2018-01-23
1958,78723,0.3731368260398366,2018-01-24
1959,78723,0.3474326374099157,2018-01-25
1960,78723,0.3749886819488497,2018-01-26
1961,78723,0.3906542193403424,2018-01-27
1962,78723,0.3687200496437052,2018-01-28
1963,78723,0.3650647795627707,2018-01-29
1964,78723,0.3630449617310666,2018-01-30
1965,78723,0.3786642313066726,2018-01-31
1966,78723,0.3624519002928622,2018-02-01
1967,78723,0.3690416520673823,2018-02-02
1968,78723,0.3578914686824437,2018-02-03
1969,78723,0.3558229585913054,2018-02-04
1970,78723,0.344622898990171,2018-02-05
1971,78723,0.337702436199291,2018-02-06
1972,78723,0.3533455567782858,2018-02-07
1973,78723,0.3754142286778453,2018-02-08
1974,78723,0.375732463975194,2018-02-09
1975,78723,0.3686685200610589,2018-02-10
1976,78723,0.3378859408102323,2018-02-11
1977,78723,0.3543018823532186,2018-02-12
1978,78723,0.3675782969660585,2018-02-13
1979,78723,0.3706695666315638,2018-02-14
1980,78723,0.355120355360801,2018-02-15
1981,78723,0.3587017761739663,2018-02-16
1982,78723,0.3501157478890617,2018-02-17
1983,78723,0.3487182558158412,2018-02-18
1984,78723,0.3584284188100584,2018-02-19
1985,78723,0.3584960720127861,2018-02-20
1986,78723,0.3613621924309044,2018-02-21
1987,78723,0.3539230956200553,2018-02-22
1988,78723,0.3584720271268396,2018-02-23
1989,78723,0.3327023497635692,2018-02-24
1990,78723,0.3169047858703382,2018-02-25
1991,78723,0.3398536758701669,2018-02-26
1992,78723,0.3311787562547379,2018-02-27
1993,78723,0.3258849962586227,2018-02-28
1995,78723,0.3354780304385657,2018-03-01
1996,78723,0.3431161617549206,2018-03-02
1997,78723,0.3493569204376165,2018-03-03
1998,78723,0.3136409531052348,2018-03-04
1999,78723,0.3295129480451856,2018-03-05
2000,78723,0.3394343784348281,2018-03-06
2001,78723,0.3228203700847025,2018-03-07
2002,78723,0.3273001540347864,2018-03-08
2003,78723,0.340253881990708,2018-03-09
2004,78723,0.3337260854932672,2018-03-10
2005,78723,0.3431558314569914,2018-03-11
2006,78723,0.454220029151592,2018-03-12
2007,78723,0.3225791742664118,2018-03-13
2008,78723,0.2812715945130416,2018-03-14
2009,78723,0.2733139760706374,2018-03-15
2010,78723,0.2614825126730407,2018-03-16
2011,78723,0.2609508475615317,2018-03-17
2012,78723,0.2424141977805143,2018-03-18
2013,78723,0.2230029016264846,2018-03-19
2014,78723,0.1972045839434312,2018-03-20
2015,78723,0.1744556402192715,2018-03-21
2016,78723,0.2044979809815225,2018-03-22
2017,78723,0.1778331814270237,2018-03-23
2018,78723,0.1659956431257542,2018-03-24
2019,78723,0.1623942603442,2018-03-25
2020,78723,0.1548018491333773,2018-03-26
2021,78723,0.1475205871344554,2018-03-27
2022,78723,0.14078305131151,2018-03-28
2023,78723,0.1837729826740354,2018-03-29
2024,78723,0.1677731623563299,2018-03-30
2025,78723,0.1740468352221522,2018-03-31
2026,78723,0.1697079007289009,2018-04-01
2027,78723,0.1628172277752205,2018-04-02
2028,78723,0.1658336780991489,2018-04-03
2029,78723,0.1721749066604632,2018-04-04
2030,78723,0.1558671471884438,2018-04-05
2031,78723,0.1779786892921557,2018-04-06
2032,78723,0.1678303205415561,2018-04-07
2033,78723,0.1756839399124642,2018-04-08
2034,78723,0.1772930662422039,2018-04-09
2035,78723,0.1682596019766079,2018-04-10
2036,78723,0.1724319353768205,2018-04-11
2037,78723,0.1226961673784674,2018-04-12
2038,78723,0.1854696257753388,2018-04-13
2039,78723,0.1931899121299683,2018-04-14
2040,78723,0.1891816727486741,2018-04-15
2041,78723,0.1844355146187869,2018-04-16
2042,78723,0.181850441140428,2018-04-17
2043,78723,0.1666668251110493,2018-04-18
2044,78723,0.176033969183198,2018-04-19
2045,78723,0.1829091108766578,2018-04-20
2046,78723,0.186239386572177,2018-04-21
2047,78723,0.1806376835762818,2018-04-22
2048,78723,0.1872182350750736,2018-04-23
2049,78723,0.1874169429168946,2018-04-24
2050,78723,0.1927299346296783,2018-04-25
2051,78723,0.1840301680766061,2018-04-26
2052,78723,0.1611201247414033,2018-04-27
2053,78723,0.1619418073806503,2018-04-28
2054,78723,0.1633410562247914,2018-04-29
2055,78723,0.1622609528604476,2018-04-30
2056,78723,0.1680436552564242,2018-05-01
2057,78723,0.1613298397921049,2018-05-02
2058,78723,0.1683982880312869,2018-05-03
2059,78723,0.1993421222516471,2018-05-04
2060,78723,0.2008092792631141,2018-05-05
2061,78723,0.2067388711050586,2018-05-06
2062,78723,0.2116289575688118,2018-05-07
2063,78723,0.2001147547895786,2018-05-08
2064,78723,0.2236781359265073,2018-05-09
2065,78723,0.2312397265494002,2018-05-10
2066,78723,0.211314525823185,2018-05-11
2067,78723,0.2079792790081963,2018-05-12
2068,78723,0.2252829946391664,2018-05-13
2069,78723,0.2121704794262629,2018-05-14
2070,78723,0.2146983306318867,2018-05-15
2071,78723,0.2196821390562605,2018-05-16
2072,78723,0.2213717173835921,2018-05-17
2073,78723,0.2206260607148406,2018-05-18
2074,78723,0.2181811248947859,2018-05-19
2075,78723,0.2264058274846117,2018-05-20
2076,78723,0.2347592868283767,2018-05-21
2077,78723,0.232203156459346,2018-05-22
2078,78723,0.2308792716675755,2018-05-23
2079,78723,0.2274822475492092,2018-05-24
2080,78723,0.2062673413698047,2018-05-25
2081,78723,0.2100179137097775,2018-05-26
2082,78723,0.2034382285843799,2018-05-27
2083,78723,0.2087527758191372,2018-05-28
2084,78723,0.205764167668723,2018-05-29
2085,78723,0.2080086455240616,2018-05-30
2086,78723,0.2061973171282313,2018-05-31
2087,78723,0.2263748167775768,2018-06-01
2088,78724,0.4290468145048485,2018-01-01
2089,78724,0.4709624123617535,2018-01-02
2090,78724,0.4532405866544285,2018-01-03
2091,78724,0.4543037638065989,2018-01-04
2092,78724,0.476118208486858,2018-01-05
2093,78724,0.356788772126219,2018-01-06
2094,78724,0.3523928926065751,2018-01-07
2095,78724,0.346398976503466,2018-01-08
2096,78724,0.3408070914324199,2018-01-09
2097,78724,0.333279877746908,2018-01-10
2098,78724,0.3466959981985917,2018-01-11
2099,78724,0.3542694992920893,2018-01-12
2100,78724,0.3257729813668317,2018-01-13
2101,78724,0.4741790779955148,2018-01-14
2102,78724,0.3410267287730789,2018-01-15
2103,78724,0.3281453453820022,2018-01-16
2104,78724,0.3210205857296105,2018-01-17
2105,78724,0.3439025509786894,2018-01-18
2106,78724,0.3628978640861354,2018-01-19
2107,78724,0.3637457925555019,2018-01-20
2108,78724,0.3455906206993295,2018-01-21
2109,78724,0.3514233789912727,2018-01-22
2110,78724,0.3542162024894942,2018-01-23
2111,78724,0.3731828810667051,2018-01-24
2112,78724,0.3396338947730762,2018-01-25
2113,78724,0.3597923117114587,2018-01-26
2114,78724,0.3567006073797564,2018-01-27
2115,78724,0.3398943936263643,2018-01-28
2116,78724,0.3397530896410644,2018-01-29
2117,78724,0.3362632044546952,2018-01-30
2118,78724,0.360523530542128,2018-01-31
2119,78724,0.3533977498695685,2018-02-01
2120,78724,0.3505848375476069,2018-02-02
2121,78724,0.3610543617453679,2018-02-03
2122,78724,0.3521002128907176,2018-02-04
2123,78724,0.3452007459126117,2018-02-05
2124,78724,0.3464224947698558,2018-02-06
2125,78724,0.3509595338511207,2018-02-07
2126,78724,0.3589240611601133,2018-02-08
2127,78724,0.3785149005648179,2018-02-09
2128,78724,0.3676049058561707,2018-02-10
2129,78724,0.3452709966127776,2018-02-11
2130,78724,0.3537917015221881,2018-02-12
2131,78724,0.3833520932020105,2018-02-13
2132,78724,0.3723789937259751,2018-02-14
2133,78724,0.3530278330565025,2018-02-15
2134,78724,0.3716741924255221,2018-02-16
2135,78724,0.3287996814656763,2018-02-17
2136,78724,0.3345326381283189,2018-02-18
2137,78724,0.3410281338543436,2018-02-19
2138,78724,0.3433272011903676,2018-02-20
2139,78724,0.3428065993492862,2018-02-21
2140,78724,0.3358257610267935,2018-02-22
2141,78724,0.335503351409662,2018-02-23
2142,78724,0.3338168188996738,2018-02-24
2143,78724,0.2902339617300557,2018-02-25
2144,78724,0.3311325210788755,2018-02-26
2145,78724,0.3234344077534758,2018-02-27
2146,78724,0.3205999701743141,2018-02-28
2148,78724,0.3378562041357968,2018-03-01
2149,78724,0.3685332474605623,2018-03-02
2150,78724,0.363637582999326,2018-03-03
2151,78724,0.3462818302860883,2018-03-04
2152,78724,0.3654175760316494,2018-03-05
2153,78724,0.3686150916213094,2018-03-06
2154,78724,0.3622173275869376,2018-03-07
2155,78724,0.3682990450340164,2018-03-08
2156,78724,0.3513145004286481,2018-03-09
2157,78724,0.3268476312384704,2018-03-10
2158,78724,0.3744826127729796,2018-03-11
2159,78724,0.4876682674432316,2018-03-12
2160,78724,0.3174305347614278,2018-03-13
2161,78724,0.2930370342687705,2018-03-14
2162,78724,0.2941450556822157,2018-03-15
2163,78724,0.2555563950675421,2018-03-16
2164,78724,0.2544245301140624,2018-03-17
2165,78724,0.2366458494396516,2018-03-18
2166,78724,0.2179014450271043,2018-03-19
2167,78724,0.1922434804499093,2018-03-20
2168,78724,0.1636203332300166,2018-03-21
2169,78724,0.2315329009941114,2018-03-22
2170,78724,0.1728724052177656,2018-03-23
2171,78724,0.1643334589604098,2018-03-24
2172,78724,0.1541275233995759,2018-03-25
2173,78724,0.146977988146698,2018-03-26
2174,78724,0.1498051241923833,2018-03-27
2175,78724,0.1553662079912094,2018-03-28
2176,78724,0.1918718584380031,2018-03-29
2177,78724,0.1524868240373213,2018-03-30
2178,78724,0.1622344113198185,2018-03-31
2179,78724,0.1611389575696405,2018-04-01
2180,78724,0.149379529414477,2018-04-02
2181,78724,0.1469925035881511,2018-04-03
2182,78724,0.1530511109834119,2018-04-04
2183,78724,0.155215688708811,2018-04-05
2184,78724,0.1663011734606145,2018-04-06
2185,78724,0.1665236165482208,2018-04-07
2186,78724,0.1685165240417782,2018-04-08
2187,78724,0.1628785638426842,2018-04-09
2188,78724,0.1625330311153966,2018-04-10
2189,78724,0.1637506392255291,2018-04-11
2190,78724,0.1343420709173637,2018-04-12
2191,78724,0.1670999324949489,2018-04-13
2192,78724,0.1674027919911701,2018-04-14
2193,78724,0.167370609702699,2018-04-15
2194,78724,0.159770935002958,2018-04-16
2195,78724,0.1635070192516054,2018-04-17
2196,78724,0.1735119862149959,2018-04-18
2197,78724,0.1730550713481755,2018-04-19
2198,78724,0.153375085005321,2018-04-20
2199,78724,0.1562010649132504,2018-04-21
2200,78724,0.1522025394762506,2018-04-22
2201,78724,0.1575883496557079,2018-04-23
2202,78724,0.1548540350127023,2018-04-24
2203,78724,0.1579655908706626,2018-04-25
2204,78724,0.1634953898663247,2018-04-26
2205,78724,0.167290170960433,2018-04-27
2206,78724,0.1647321002450838,2018-04-28
2207,78724,0.1703067639127138,2018-04-29
2208,78724,0.1671059100913639,2018-04-30
2209,78724,0.1688795975338551,2018-05-01
2210,78724,0.1703499684805826,2018-05-02
2211,78724,0.177679285922514,2018-05-03
2212,78724,0.2191077832118006,2018-05-04
2213,78724,0.2158639619531489,2018-05-05
2214,78724,0.2237315737503765,2018-05-06
2215,78724,0.2225532956977578,2018-05-07
2216,78724,0.2175760453371899,2018-05-08
2217,78724,0.24058583231357,2018-05-09
2218,78724,0.237784027687161,2018-05-10
2219,78724,0.2138139058809173,2018-05-11
2220,78724,0.2033720307718123,2018-05-12
2221,78724,0.2167924744746287,2018-05-13
2222,78724,0.2118920727187422,2018-05-14
2223,78724,0.2127190092430917,2018-05-15
2224,78724,0.2176282802602736,2018-05-16
2225,78724,0.2318332176793554,2018-05-17
2226,78724,0.2220900873944279,2018-05-18
2227,78724,0.2173802959003688,2018-05-19
2228,78724,0.2187654364910898,2018-05-20
2229,78724,0.2170815372735582,2018-05-21
2230,78724,0.2215910918200694,2018-05-22
2231,78724,0.213581443393875,2018-05-23
2232,78724,0.2140757179069808,2018-05-24
2233,78724,0.1978653337351711,2018-05-25
2234,78724,0.2219578504167007,2018-05-26
2235,78724,0.2205269068904419,2018-05-27
2236,78724,0.2178224117129847,2018-05-28
2237,78724,0.2198633608580999,2018-05-29
2238,78724,0.2224334645071253,2018-05-30
2239,78724,0.2294795715332334,2018-05-31
2240,78724,0.2219627796599352,2018-06-01
2241,78725,0.3991371357439335,2018-01-01
2242,78725,0.4484477091711137,2018-01-02
2243,78725,0.4550429359302095,2018-01-03
2244,78725,0.4380747763134304,2018-01-04
2245,78725,0.3901293244743788,2018-01-06
2246,78725,0.4123887516304515,2018-01-07
2247,78725,0.4135034872555182,2018-01-08
2248,78725,0.4070658213097907,2018-01-09
2249,78725,0.4048020305876494,2018-01-10
2250,78725,0.3943701192476292,2018-01-11
2251,78725,0.4036446598786741,2018-01-12
2252,78725,0.4532288531716477,2018-01-13
2253,78725,0.4573663425591642,2018-01-15
2254,78725,0.4234703053933135,2018-01-16
2255,78725,0.4191397066532763,2018-01-17
2256,78725,0.4368269830204847,2018-01-18
2257,78725,0.4744148140792718,2018-01-19
2258,78725,0.3923213338804611,2018-01-20
2259,78725,0.4027376972376121,2018-01-21
2260,78725,0.4279654290776226,2018-01-22
2261,78725,0.4125944717962398,2018-01-23
2262,78725,0.4288734780380537,2018-01-24
2263,78725,0.377043844174969,2018-01-25
2264,78725,0.4071505991869628,2018-01-26
2265,78725,0.4268408281465493,2018-01-27
2266,78725,0.3962348559353712,2018-01-28
2267,78725,0.4021730852964915,2018-01-29
2268,78725,0.4152183872895998,2018-01-30
2269,78725,0.4240338232128692,2018-01-31
2270,78725,0.4402726357111304,2018-02-01
2271,78725,0.4448280579217725,2018-02-02
2272,78725,0.4119812654235521,2018-02-03
2273,78725,0.3934131470918092,2018-02-04
2274,78725,0.3938929972713458,2018-02-05
2275,78725,0.3957032723750623,2018-02-06
2276,78725,0.4045141842142948,2018-02-07
2277,78725,0.4634255133629998,2018-02-08
2278,78725,0.4730014254818553,2018-02-09
2279,78725,0.38580153411511,2018-02-10
2280,78725,0.3754899139306454,2018-02-11
2281,78725,0.3664760468922988,2018-02-12
2282,78725,0.4021813032240954,2018-02-13
2283,78725,0.3912735808050219,2018-02-14
2284,78725,0.411295103030442,2018-02-15
2285,78725,0.4417796598908644,2018-02-16
2286,78725,0.3623665792451087,2018-02-17
2287,78725,0.3569929451426823,2018-02-18
2288,78725,0.3806231532886022,2018-02-19
2289,78725,0.373778580543635,2018-02-20
2290,78725,0.370986969002249,2018-02-21
2291,78725,0.3768622498445999,2018-02-22
2292,78725,0.39252437987569,2018-02-23
2293,78725,0.394918538705899,2018-02-24
2294,78725,0.3579628992719096,2018-02-25
2295,78725,0.4009242330423374,2018-02-26
2296,78725,0.3886738181499616,2018-02-27
2297,78725,0.370290763924474,2018-02-28
2299,78725,0.3894919059713115,2018-03-01
2300,78725,0.3452965134645779,2018-03-02
2301,78725,0.3344418680711933,2018-03-03
2302,78725,0.3184524288777385,2018-03-04
2303,78725,0.3273404517604828,2018-03-05
2304,78725,0.3479998205018018,2018-03-06
2305,78725,0.3605269530112375,2018-03-07
2306,78725,0.3519836576640276,2018-03-08
2307,78725,0.4630770167040429,2018-03-09
2308,78725,0.4542848666500272,2018-03-10
2309,78725,0.4739656632510844,2018-03-11
2310,78725,0.6331477829514872,2018-03-12
2311,78725,0.4322210813043467,2018-03-13
2312,78725,0.371112037598421,2018-03-14
2313,78725,0.3628692340394978,2018-03-15
2314,78725,0.3265984946091468,2018-03-16
2315,78725,0.3294180066496457,2018-03-17
2316,78725,0.3059579423883177,2018-03-18
2317,78725,0.2814203128134564,2018-03-19
2318,78725,0.251778087348519,2018-03-20
2319,78725,0.2408973311220846,2018-03-21
2320,78725,0.2924414284798857,2018-03-22
2321,78725,0.2087592968235513,2018-03-23
2322,78725,0.2052939278336916,2018-03-24
2323,78725,0.1879026293708292,2018-03-25
2324,78725,0.1812368105740866,2018-03-26
2325,78725,0.1788542227597679,2018-03-27
2326,78725,0.2027850760547049,2018-03-28
2327,78725,0.2466569258721462,2018-03-29
2328,78725,0.1651628519746969,2018-03-30
2329,78725,0.1684782999244347,2018-03-31
2330,78725,0.1668766752953553,2018-04-01
2331,78725,0.1584673026772888,2018-04-02
2332,78725,0.1589754350661064,2018-04-03
2333,78725,0.1704561275178068,2018-04-04
2334,78725,0.1675033330929407,2018-04-05
2335,78725,0.1673543567719054,2018-04-06
2336,78725,0.1787093082804454,2018-04-07
2337,78725,0.1751428312475759,2018-04-08
2338,78725,0.1798087652262411,2018-04-09
2339,78725,0.1776993146447662,2018-04-10
2340,78725,0.1943473683114531,2018-04-11
2341,78725,0.1676753750132023,2018-04-12
2342,78725,0.197667538844886,2018-04-13
2343,78725,0.1958074768687022,2018-04-14
2344,78725,0.2043358879765015,2018-04-15
2345,78725,0.1982378144506116,2018-04-16
2346,78725,0.195980883420183,2018-04-17
2347,78725,0.206501039070953,2018-04-18
2348,78725,0.2059138871435019,2018-04-19
2349,78725,0.1957949521238426,2018-04-20
2350,78725,0.2005873697647132,2018-04-21
2351,78725,0.2018680219132336,2018-04-22
2352,78725,0.2056462029369109,2018-04-23
2353,78725,0.2116402098234229,2018-04-24
2354,78725,0.2468571580769091,2018-04-25
2355,78725,0.2355240462557467,2018-04-26
2356,78725,0.1855967939631332,2018-04-27
2357,78725,0.1899014455947851,2018-04-28
2358,78725,0.190286324661755,2018-04-29
2359,78725,0.1929129205502585,2018-04-30
2360,78725,0.196531570846515,2018-05-01
2361,78725,0.2097462204488211,2018-05-02
2362,78725,0.2150506477541274,2018-05-03
2363,78725,0.1949739576771151,2018-05-04
2364,78725,0.2035617169423373,2018-05-05
2365,78725,0.2075388159046675,2018-05-06
2366,78725,0.2167392906956144,2018-05-07
2367,78725,0.2056744645023459,2018-05-08
2368,78725,0.2416902117494297,2018-05-09
2369,78725,0.2492807321002073,2018-05-10
2370,78725,0.2028824004507413,2018-05-11
2371,78725,0.1982049015056409,2018-05-12
2372,78725,0.2131676748067967,2018-05-13
2373,78725,0.2075271752045119,2018-05-14
2374,78725,0.2088228613393597,2018-05-15
2375,78725,0.2306123208185659,2018-05-16
2376,78725,0.2410109587727317,2018-05-17
2377,78725,0.2256601500020618,2018-05-18
2378,78725,0.2263362826390238,2018-05-19
2379,78725,0.229155013266575,2018-05-20
2380,78725,0.231312761413383,2018-05-21
2381,78725,0.2404680611754591,2018-05-22
2382,78725,0.2585453946209915,2018-05-23
2383,78725,0.2554222060468393,2018-05-24
2384,78725,0.2485957585194011,2018-05-25
2385,78725,0.2342984848592931,2018-05-26
2386,78725,0.2309474311420092,2018-05-27
2387,78725,0.2345015048603339,2018-05-28
2388,78725,0.2363186655074199,2018-05-29
2389,78725,0.2579076946294244,2018-05-30
2390,78725,0.2375222497889655,2018-05-31
2391,78725,0.2449626187386361,2018-06-01
2392,78726,0.2946548066637723,2018-01-01
2393,78726,0.2993423392749672,2018-01-02
2394,78726,0.2906326862919509,2018-01-03
2395,78726,0.2962322916017502,2018-01-04
2396,78726,0.2960874924829804,2018-01-05
2397,78726,0.3039039109908998,2018-01-06
2398,78726,0.3151272201833908,2018-01-07
2399,78726,0.3108130025811481,2018-01-08
2400,78726,0.3202222253587727,2018-01-09
2401,78726,0.3004699236308283,2018-01-10
2402,78726,0.3108838248988317,2018-01-11
2403,78726,0.2967186308856054,2018-01-12
2404,78726,0.2841134185574253,2018-01-13
2405,78726,0.4286468275270348,2018-01-14
2406,78726,0.3206502335318297,2018-01-15
2407,78726,0.3080151615043821,2018-01-16
2408,78726,0.3087729496009914,2018-01-17
2409,78726,0.321290297030682,2018-01-18
2410,78726,0.3285288786558676,2018-01-19
2411,78726,0.3538528006952407,2018-01-20
2412,78726,0.3214859303388004,2018-01-21
2413,78726,0.31799634951306,2018-01-22
2414,78726,0.3364247835765938,2018-01-23
2415,78726,0.3295252121329559,2018-01-24
2416,78726,0.3114863436740412,2018-01-25
2417,78726,0.3280553490343411,2018-01-26
2418,78726,0.3070800184506357,2018-01-27
2419,78726,0.2972544571644754,2018-01-28
2420,78726,0.2885794203494509,2018-01-29
2421,78726,0.2984339885861825,2018-01-30
2422,78726,0.3117562424497119,2018-01-31
